"OBJECTID","POINT_X","POINT_Y"
395,497263.3405,314139.4824
395,497286.4723,314141.0477
395,497287.168,314136.0039
395,497262.8187,314135.4822
395,497263.3405,314139.4824
396,497229.5993,314120.5248
396,497259.6881,314121.9161
396,497259.6881,314117.3941
396,497229.7732,314114.9592
396,497229.5993,314120.5248
397,497264.0362,314124.3511
397,497288.3854,314125.3946
397,497288.3854,314119.8291
397,497263.5144,314118.7855
397,497264.0362,314124.3511
398,497298.2991,314162.6142
398,497328.9096,314164.7013
398,497328.3878,314160.1793
398,497298.2991,314157.7444
398,497298.2991,314162.6142
399,497289.9507,314150.0917
399,497337.4318,314153.918
399,497336.7361,314148.5264
399,497289.0811,314144.874
399,497289.9507,314150.0917
400,497293.0814,314137.9171
400,497328.3878,314140.1781
400,497328.7357,314136.0039
400,497293.2553,314134.6126
400,497293.0814,314137.9171
401,497298.6469,314126.0903
401,497337.2579,314129.5688
401,497337.2579,314125.0468
401,497298.6469,314121.3944
401,497298.6469,314126.0903
402,497337.4318,314167.3101
402,497365.6074,314169.2233
402,497365.6074,314164.3534
402,497337.2579,314162.0924
402,497337.4318,314167.3101
403,497341.0842,314154.2659
403,497383.5215,314157.7444
403,497383.5215,314153.7441
403,497340.9103,314150.0917
403,497341.0842,314154.2659
404,497342.3017,314142.2652
404,497383.6954,314146.0915
404,497383.8694,314141.2216
404,497342.3017,314138.2649
404,497342.3017,314142.2652
405,497341.4321,314130.2645
405,497384.2172,314134.2647
405,497384.2172,314129.5688
405,497341.606,314125.5685
405,497341.4321,314130.2645
406,497142.632,314121.9509
406,497214.6749,314125.9704
406,497214.9841,314110.8198
406,497143.5596,314107.4186
406,497142.632,314121.9509
407,497495.3585,314139.6633
407,497558.5721,314142.9614
407,497560.7709,314133.6168
407,497495.3585,314130.3187
407,497495.3585,314139.6633
408,497484.9145,314290.2767
408,497550.8765,314293.5748
408,497550.8765,314284.2302
408,497484.9145,314279.8327
408,497484.9145,314290.2767
409,497487.1132,314251.7988
409,497554.7243,314256.746
409,497555.8237,314247.4013
409,497486.5635,314241.9045
409,497487.1132,314251.7988
410,497489.8616,314216.6191
410,497556.3734,314218.8178
410,497556.9231,314208.3738
410,497489.8616,314206.7247
410,497489.8616,314216.6191
411,497492.6101,314178.1412
411,497559.1218,314181.4393
411,497560.2212,314171.545
411,497492.6101,314167.1475
411,497492.6101,314178.1412
412,497409.0581,314228.7121
412,497472.8214,314233.1096
412,497473.3711,314219.9172
412,497407.9588,314215.5197
412,497409.0581,314228.7121
413,497410.7072,314192.433
413,497475.5699,314195.7311
413,497476.6692,314183.0883
413,497411.2569,314179.2406
413,497410.7072,314192.433
414,497411.8065,314155.6041
414,497478.868,314158.3526
414,497479.4176,314144.6105
414,497411.8065,314140.7627
414,497411.8065,314155.6041
415,497148.3366,314058.5735
415,497162.4243,314058.5735
415,497162.4243,314049.8339
415,497165.0332,314049.4425
415,497165.1636,314058.4431
415,497177.5557,314058.4431
415,497177.5557,314050.747
415,497175.1984,314050.8744
415,497175.599,314038.094
415,497170.7727,314038.094
415,497170.7727,314034.1807
415,497173.2511,314034.1807
415,497173.2511,314024.6584
415,497156.0327,314024.7889
415,497156.0327,314034.3112
415,497158.1197,314034.3112
415,497158.1197,314037.4418
415,497152.6701,314037.437
415,497152.4382,314050.8871
415,497148.2641,314050.8871
415,497148.3366,314058.5735
416,497084.8481,313960.4549
416,497098.9359,313960.4549
416,497098.9359,313951.7153
416,497101.5447,313951.324
416,497101.6752,313960.3245
416,497114.0672,313960.3245
416,497114.0672,313952.6284
416,497111.7099,313952.7558
416,497112.1106,313939.9755
416,497107.2842,313939.9755
416,497107.2842,313936.0622
416,497109.7626,313936.0622
416,497109.7626,313926.5399
416,497092.5442,313926.6703
416,497092.5442,313936.1926
416,497094.6313,313936.1926
416,497094.6313,313939.3232
416,497089.1817,313939.3184
416,497088.9498,313952.7685
416,497084.7756,313952.7685
416,497084.8481,313960.4549
417,497149.4703,313963.8561
417,497163.5581,313963.8561
417,497163.5581,313955.1165
417,497166.1669,313954.7251
417,497166.2974,313963.7257
417,497178.6894,313963.7257
417,497178.6894,313956.0296
417,497176.3321,313956.157
417,497176.7328,313943.3766
417,497171.9064,313943.3766
417,497171.9064,313939.4634
417,497174.3848,313939.4634
417,497174.3848,313929.941
417,497157.1664,313930.0715
417,497157.1664,313939.5938
417,497159.2535,313939.5938
417,497159.2535,313942.7244
417,497153.8039,313942.7196
417,497153.572,313956.1697
417,497149.3978,313956.1697
417,497149.4703,313963.8561
418,497207.2901,313963.5469
418,497221.3779,313963.5469
418,497221.3779,313954.8073
418,497223.9868,313954.4159
418,497224.1172,313963.4165
418,497236.5093,313963.4165
418,497236.5093,313955.7204
418,497234.152,313955.8478
418,497234.5526,313943.0674
418,497229.7263,313943.0674
418,497229.7263,313939.1542
418,497232.2047,313939.1542
418,497232.2047,313929.6318
418,497214.9863,313929.7623
418,497214.9863,313939.2846
418,497217.0733,313939.2846
418,497217.0733,313942.4152
418,497211.6237,313942.4104
418,497211.3918,313955.8605
418,497207.2177,313955.8605
418,497207.2901,313963.5469
419,497265.4192,313966.0205
419,497279.507,313966.0205
419,497279.507,313957.2808
419,497282.1159,313956.8895
419,497282.2463,313965.89
419,497294.6383,313965.89
419,497294.6383,313958.1939
419,497292.2811,313958.3214
419,497292.6817,313945.541
419,497287.8553,313945.541
419,497287.8553,313941.6277
419,497290.3337,313941.6277
419,497290.3337,313932.1054
419,497273.1153,313932.2359
419,497273.1153,313941.7582
419,497275.2024,313941.7582
419,497275.2024,313944.8888
419,497269.7528,313944.884
419,497269.5209,313958.334
419,497265.3467,313958.334
419,497265.4192,313966.0205
420,497351.5821,314022.2944
420,497365.6699,314022.2944
420,497365.6699,314013.5547
420,497368.2788,314013.1634
420,497368.4092,314022.1639
420,497380.8013,314022.1639
420,497380.8013,314014.4678
420,497378.444,314014.5952
420,497378.8446,314001.8149
420,497374.0183,314001.8149
420,497374.0183,313997.9016
420,497376.4967,313997.9016
420,497376.4967,313988.3793
420,497359.2783,313988.5098
420,497359.2783,313998.0321
420,497361.3653,313998.0321
420,497361.3653,314001.1627
420,497355.9157,314001.1578
420,497355.6838,314014.6079
420,497351.5097,314014.6079
420,497351.5821,314022.2944
421,497112.985,314011.1633
421,497127.0728,314011.1633
421,497127.0728,314002.4236
421,497129.6817,314002.0323
421,497129.8121,314011.0328
421,497142.2041,314011.0328
421,497142.2041,314003.3367
421,497139.8469,314003.4641
421,497140.2475,313990.6838
421,497135.4211,313990.6838
421,497135.4211,313986.7705
421,497137.8995,313986.7705
421,497137.8995,313977.2482
421,497120.6811,313977.3787
421,497120.6811,313986.901
421,497122.7682,313986.901
421,497122.7682,313990.0316
421,497117.3186,313990.0268
421,497117.0867,314003.4768
421,497112.9125,314003.4768
421,497112.985,314011.1633
422,497323.5483,313970.3493
422,497337.6361,313970.3493
422,497337.6361,313961.6096
422,497340.2449,313961.2183
422,497340.3754,313970.2188
422,497352.7674,313970.2188
422,497352.7674,313962.5227
422,497350.4101,313962.6501
422,497350.8108,313949.8698
422,497345.9844,313949.8698
422,497345.9844,313945.9565
422,497348.4628,313945.9565
422,497348.4628,313936.4342
422,497331.2444,313936.5646
422,497331.2444,313946.0869
422,497333.3315,313946.0869
422,497333.3315,313949.2176
422,497327.8819,313949.2127
422,497327.65,313962.6628
422,497323.4758,313962.6628
422,497323.5483,313970.3493
423,497316.5398,314067.6433
423,497330.6276,314067.6433
423,497330.6276,314058.9036
423,497333.2364,314058.5123
423,497333.3669,314067.5128
423,497345.7589,314067.5128
423,497345.7589,314059.8167
423,497343.4017,314059.9442
423,497343.8023,314047.1638
423,497338.9759,314047.1638
423,497338.9759,314043.2505
423,497341.4543,314043.2505
423,497341.4543,314033.7282
423,497324.2359,314033.8587
423,497324.2359,314043.381
423,497326.323,314043.381
423,497326.323,314046.5116
423,497320.8734,314046.5068
423,497320.6415,314059.9568
423,497316.4673,314059.9568
423,497316.5398,314067.6433
424,497391.5716,314081.248
424,497405.6594,314081.248
424,497405.6594,314072.5083
424,497408.2683,314072.117
424,497408.3987,314081.1175
424,497420.7908,314081.1175
424,497420.7908,314073.4214
424,497418.4335,314073.5488
424,497418.8341,314060.7685
424,497414.0078,314060.7685
424,497414.0078,314056.8552
424,497416.4862,314056.8552
424,497416.4862,314047.3329
424,497399.2678,314047.4633
424,497399.2678,314056.9856
424,497401.3548,314056.9856
424,497401.3548,314060.1163
424,497395.9052,314060.1114
424,497395.6733,314073.5615
424,497391.4992,314073.5615
424,497391.5716,314081.248
425,497197.6486,314079.4696
425,497281.5956,314080.6291
425,497281.5956,314082.7162
425,497294.8138,314082.9481
425,497294.8138,314074.1359
425,497292.4948,314073.904
425,497292.4948,314066.7152
425,497278.1172,314066.7152
425,497278.1172,314073.2084
425,497273.4792,314073.4402
425,497273.4792,314066.2514
425,497258.1739,314066.4833
425,497257.7101,314070.8894
425,497254.9274,314071.3532
425,497254.4636,314066.2514
425,497239.1583,314066.0195
425,497238.9264,314070.8894
425,497234.7523,314071.1213
425,497234.7523,314064.6281
425,497220.1427,314064.86
425,497220.1427,314071.3532
425,497215.9685,314071.5851
425,497215.9685,314063.9324
425,497200.1995,314064.1643
425,497200.1995,314070.1937
425,497197.6486,314069.9618
425,497197.6486,314079.4696
426,497199.3682,314041.6295
426,497295.3394,314042.9971
426,497295.1166,314026.0451
426,497279.1156,314026.3929
426,497278.7678,314034.2195
426,497275.6371,314034.2195
426,497275.6371,314026.0451
426,497259.984,314025.8711
426,497259.984,314032.4802
426,497255.8099,314032.8281
426,497255.8099,314026.0451
426,497240.1568,314026.219
426,497240.1568,314031.7845
426,497236.6783,314031.7845
426,497236.6783,314024.8276
426,497220.6773,314024.6537
426,497220.8513,314030.741
426,497217.5467,314030.9149
426,497217.5467,314023.784
426,497201.8936,314023.6101
426,497201.8936,314029.5235
426,497199.1108,314029.3496
426,497199.3682,314041.6295
427,497433.2803,314788.3698
427,497459.1821,314788.2441
427,497459.3078,314791.136
427,497496.4003,314790.7588
427,497496.526,314782.0829
427,497503.8187,314782.0829
427,497503.9445,314754.9238
427,497471.3786,314755.0495
427,497471.2529,314775.2931
427,497463.9601,314775.2931
427,497463.9601,314767.8747
427,497433.2803,314767.8747
427,497433.1546,314772.9041
427,497459.1821,314773.0299
427,497459.1821,314781.2028
427,497433.2803,314781.2028
427,497433.2803,314788.3698
428,497446.4258,314667.6781
428,497514.479,314661.0218
428,497514.3797,314646.219
428,497446.4258,314653.372
428,497446.4258,314667.6781
429,497443.5447,314627.939
429,497508.6672,314622.8723
429,497508.8907,314627.3429
429,497517.832,314627.1194
429,497517.832,314620.6369
429,497514.7771,314620.4879
429,497514.7771,314607.6721
429,497443.5447,314613.6329
429,497443.5447,314627.939
430,497437.8074,314584.8717
430,497511.7687,314585.0953
430,497511.7966,314588.4483
430,497520.9615,314588.4483
430,497520.9615,314570.1186
430,497437.8074,314570.3421
430,497437.8074,314584.8717
431,497437.891,314542.5733
431,497528.9246,314544.5851
431,497528.9246,314529.6643
431,497437.891,314529.329
431,497437.891,314542.5733
432,497362.8842,314529.2715
432,497380.4874,314529.2715
432,497380.4874,314534.804
432,497402.7848,314534.804
432,497402.7848,314537.8216
432,497417.3703,314537.8216
432,497417.3703,314522.5656
432,497401.2759,314522.5656
432,497401.6112,314520.2185
432,497389.5405,314520.2185
432,497389.5405,314517.5361
432,497375.6256,314517.5361
432,497375.9609,314514.5184
432,497366.2372,314514.3507
432,497365.5666,314522.5656
432,497362.8842,314522.7332
432,497362.8842,314529.2715
433,497323.319,314516.8655
433,497336.8986,314517.0331
433,497336.8986,314520.5538
433,497350.1429,314520.5538
433,497350.1429,314505.13
433,497323.319,314505.13
433,497323.319,314516.8655
434,497317.4513,314548.5512
434,497332.875,314549.0541
434,497332.875,314552.0718
434,497345.6164,314552.0718
434,497345.6164,314540.0011
434,497335.3897,314540.0011
434,497335.3897,314536.1452
434,497317.4513,314536.1452
434,497317.4513,314548.5512
435,497312.7571,314584.5958
435,497328.6838,314584.5958
435,497328.5161,314587.4458
435,497340.7545,314587.7811
435,497340.7545,314576.7163
435,497332.0368,314576.7163
435,497332.0368,314572.0221
435,497312.7571,314572.0221
435,497312.7571,314584.5958
436,497314.615,314632.3937
436,497341.0512,314632.5404
436,497341.2713,314620.6582
436,497314.615,314620.6582
436,497314.615,314632.3937
437,497318.1357,314668.0925
437,497345.5778,314668.1868
437,497345.6721,314656.8705
437,497318.1357,314656.8705
437,497318.1357,314668.0925
438,497359.0316,314675.4795
438,497393.2321,314675.4795
438,497393.2321,314670.953
438,497427.8097,314670.953
438,497427.9355,314655.1101
438,497397.6329,314655.3616
438,497397.6329,314661.397
438,497359.1574,314661.397
438,497359.0316,314675.4795
439,497356.0139,314633.9863
439,497390.0887,314633.8606
439,497390.0887,314629.2083
439,497425.295,314629.2083
439,497425.295,314616.3832
439,497388.5798,314616.3832
439,497388.5798,314620.281
439,497356.0139,314620.281
439,497356.0139,314633.9863
440,497358.2772,314571.998
440,497380.7841,314571.998
440,497380.7841,314579.165
440,497402.7881,314579.165
440,497402.7881,314585.5776
440,497422.4031,314585.5776
440,497422.4031,314567.5972
440,497399.016,314567.5972
440,497399.016,314562.9449
440,497381.5385,314562.9449
440,497381.5385,314557.4125
440,497358.2772,314557.4125
440,497358.2772,314571.998
441,497400.9839,314492.3277
441,497443.9021,314492.3277
441,497443.9021,314479.4187
441,497400.9839,314479.4187
441,497400.9839,314492.3277
442,497456.817,314501.3501
442,497498.0029,314501.3082
442,497497.8352,314504.6612
442,497519.7973,314504.6612
442,497519.462,314492.9257
442,497490.7939,314492.9257
442,497490.7939,314491.2492
442,497456.817,314491.2911
442,497456.817,314501.3501
443,497457.9347,314463.9224
443,497504.3735,314463.9224
443,497504.3735,314466.4371
443,497522.8149,314466.4371
443,497522.8149,314455.5399
443,497497.1646,314455.5399
443,497497.1646,314453.0252
443,497457.9347,314453.0252
443,497457.9347,314463.9224
444,497464.7841,314425.4079
444,497507.1063,314425.4079
444,497507.1063,314432.2629
444,497545.5539,314432.2629
444,497545.5539,314421.5333
444,497507.7024,314420.6392
444,497507.7024,314413.7842
444,497464.7841,314413.7842
444,497464.7841,314425.4079
445,497469.8509,314386.9603
445,497495.1287,314387.0721
445,497495.1287,314390.5927
445,497517.2584,314390.5927
445,497517.2584,314393.9457
445,497549.2794,314393.9457
445,497549.2794,314380.5338
445,497520.4437,314380.7014
445,497520.4437,314377.3484
445,497487.2491,314377.3484
445,497487.2491,314374.8337
445,497469.8136,314374.8337
445,497469.8509,314386.9603
446,497471.607,314350.6798
446,497522.9077,314351.0151
446,497522.9077,314356.3799
446,497552.0787,314356.3799
446,497552.0787,314343.3032
446,497521.7341,314343.3032
446,497521.7341,314339.9502
446,497490.0484,314339.9502
446,497490.0484,314337.7708
446,497471.607,314337.7708
446,497471.607,314350.6798
447,497146.2847,314730.2687
447,497159.0586,314730.2408
447,497159.0586,314727.3488
447,497177.039,314727.3488
447,497177.039,314714.7751
447,497173.3927,314714.7751
447,497173.3927,314705.0934
447,497162.5793,314705.0934
447,497162.5793,314711.1287
447,497144.9761,314711.1287
447,497144.9761,314716.9126
447,497146.2847,314716.8568
447,497146.2847,314730.2687
448,497142.1649,314658.0037
448,497149.5519,314657.9828
448,497149.5519,314652.2303
448,497155.5873,314652.2303
448,497155.5873,314656.9455
448,497172.6561,314656.9455
448,497172.6561,314642.0456
448,497168.6954,314642.0456
448,497168.6954,314632.8983
448,497157.662,314632.8983
448,497157.662,314637.8963
448,497140.3103,314637.8963
448,497140.3207,314644.4241
448,497142.1649,314644.4241
448,497142.1649,314658.0037
449,497077.2427,314622.6231
449,497083.6553,314622.6231
449,497083.6553,314624.9807
449,497087.4274,314624.9807
449,497087.5217,314623.4719
449,497100.1582,314623.4719
449,497100.2525,314625.1693
449,497127.4117,314625.1693
449,497127.4117,314614.8903
449,497089.6906,314614.8903
449,497089.6906,314612.2498
449,497077.2427,314612.2498
449,497077.2427,314622.6231
450,497075.1784,314660.2747
450,497081.3218,314660.2826
450,497081.3218,314662.1922
450,497086.202,314662.1922
450,497086.2433,314660.6519
450,497097.4339,314660.6519
450,497097.4339,314663.041
450,497101.4574,314663.041
450,497101.4574,314661.4064
450,497113.7797,314661.4064
450,497113.7797,314664.6755
450,497118.1805,314664.6755
450,497118.1805,314661.6578
450,497124.3416,314661.6578
450,497124.3416,314652.2276
450,497113.6539,314652.2276
450,497113.6539,314650.9702
450,497095.7993,314650.9702
450,497095.6735,314652.2276
450,497087.3749,314652.2276
450,497087.3749,314650.09
450,497077.0645,314650.09
450,497077.0645,314648.7069
450,497075.1784,314648.7069
450,497075.1784,314660.2747
451,497068.9894,314696.4079
451,497088.07,314696.628
451,497088.07,314698.7969
451,497090.3333,314698.7969
451,497090.3333,314697.0052
451,497099.0091,314697.0052
451,497099.0091,314698.7969
451,497112.4001,314698.7969
451,497112.4001,314700.4001
451,497122.3019,314700.4001
451,497122.3019,314687.4806
451,497111.6457,314687.4806
451,497111.6143,314689.2409
451,497105.4531,314689.2409
451,497105.4531,314686.7262
451,497092.3765,314686.7262
451,497092.3765,314685.5946
451,497068.9894,314685.5946
451,497068.9894,314696.4079
452,497010.0215,314691.8189
452,497016.8191,314691.8504
452,497016.8191,314693.9958
452,497032.1905,314693.9958
452,497032.1905,314696.5419
452,497050.3909,314696.6362
452,497050.3909,314695.5989
452,497060.4813,314695.5989
452,497060.4499,314683.6146
452,497031.4518,314683.6146
452,497031.4282,314682.2944
452,497021.715,314682.2944
452,497021.715,314681.257
452,497010.0215,314681.257
452,497010.0215,314691.8189
453,497012.8727,314654.7508
453,497035.2722,314654.7455
453,497035.2722,314658.4233
453,497041.1426,314658.4233
453,497041.1426,314657.0088
453,497051.398,314657.0088
453,497051.398,314660.333
453,497056.7025,314660.333
453,497056.7025,314658.9184
453,497063.8459,314658.9184
453,497063.8459,314648.0972
453,497047.0129,314648.0972
453,497047.0129,314646.1876
453,497034.3528,314646.1876
453,497034.3528,314647.7436
453,497024.8046,314647.7436
453,497024.7758,314645.5301
453,497012.8727,314645.5301
453,497012.8727,314654.7508
454,497015.8673,314618.6057
454,497034.2013,314618.4878
454,497034.1856,314620.3346
454,497054.6807,314620.3346
454,497054.6807,314622.2206
454,497065.7456,314622.2206
454,497065.7456,314611.2815
454,497029.2976,314611.1322
454,497029.2792,314608.0438
454,497015.8673,314608.0438
454,497015.8673,314618.6057
455,497059.6769,314590.0675
455,497068.8793,314590.2011
455,497068.9815,314593.3367
455,497081.0522,314593.3367
455,497081.0522,314579.3799
455,497078.6632,314579.3799
455,497078.6632,314576.1107
455,497074.6396,314576.1107
455,497074.6396,314572.5901
455,497068.1013,314572.5901
455,497068.1013,314567.3091
455,497059.6769,314567.3091
455,497059.6769,314590.0675
456,497061.6358,314551.9154
456,497071.679,314551.9154
456,497071.679,314556.8663
456,497084.127,314556.8663
456,497084.127,314540.5283
456,497077.6201,314540.5991
456,497077.6201,314535.436
456,497070.4059,314535.5067
456,497070.4059,314538.6894
456,497061.7065,314538.7602
456,497061.6358,314551.9154
457,496910.594,314671.9622
457,496977.989,314671.9622
457,496977.989,314662.5738
457,496910.594,314662.5738
457,496910.594,314671.9622
458,496821.9075,314663.5797
458,496888.7995,314667.268
458,496888.7995,314658.2149
458,496821.9075,314655.0296
458,496821.9075,314663.5797
459,496761.3861,314660.562
459,496808.8308,314663.0768
459,496808.8308,314652.5149
459,496761.3861,314650.5031
459,496761.3861,314660.562
460,496765.0744,314607.5849
460,496812.6868,314610.6025
460,496812.6868,314601.0465
460,496765.0744,314597.5259
460,496765.0744,314607.5849
461,496825.5958,314612.279
461,496885.4466,314615.1291
461,496885.4466,314606.2437
461,496825.5958,314602.723
461,496825.5958,314612.279
462,496914.1146,314617.6438
462,496981.5096,314621.6674
462,496981.5096,314612.1114
462,496914.1146,314608.4231
462,496914.1146,314617.6438
463,496673.3184,314663.3583
463,496740.9742,314667.2328
463,496740.6762,314657.6954
463,496673.3184,314654.1189
463,496673.3184,314663.3583
464,496688.3144,314621.6653
464,496743.055,314621.566
464,496743.055,314611.4325
464,496688.2151,314611.4325
464,496688.3144,314621.6653
465,496692.0896,314581.9262
465,496746.0355,314584.6086
465,496746.0355,314573.283
465,496692.0896,314570.6006
465,496692.0896,314581.9262
466,496590.1589,314657.6292
466,496655.7284,314660.9077
466,496655.7284,314651.6683
466,496590.1589,314648.0918
466,496590.1589,314657.6292
467,496592.5432,314615.9032
467,496647.9792,314619.4797
467,496647.9792,314607.5579
467,496592.5432,314605.1736
467,496592.5432,314615.9032
468,496594.9275,314575.6673
468,496654.5362,314578.6478
468,496654.5362,314569.7065
468,496594.9275,314567.0241
468,496594.9275,314575.6673
469,496598.1874,314538.3871
469,496658.3176,314541.5165
469,496658.3176,314533.2458
469,496598.1874,314529.2223
469,496598.1874,314538.3871
470,496669.4942,314542.1871
470,496729.1774,314545.0931
470,496729.1774,314536.8224
470,496669.4942,314534.587
470,496669.4942,314542.1871
471,496531.5747,314543.7519
471,496581.4225,314545.5401
471,496581.4225,314536.5988
471,496531.5747,314532.7988
471,496531.5747,314543.7519
472,496528.6688,314578.6229
472,496578.5165,314582.423
472,496578.5165,314572.364
472,496528.6688,314569.9052
472,496528.6688,314578.6229
473,496515.0333,314615.5058
473,496576.7283,314619.3058
473,496576.7283,314607.6821
473,496515.0333,314605.2233
473,496515.0333,314615.5058
474,496512.9508,314651.5792
474,496574.1847,314654.9741
474,496574.1847,314643.9092
474,496512.9508,314642.0232
474,496512.9508,314651.5792
475,496463.0332,314651.9564
475,496475.7327,314651.9564
475,496475.7327,314638.1253
475,496463.0332,314638.1253
475,496463.0332,314651.9564
476,496481.5166,314615.4927
476,496494.9704,314615.4927
476,496494.9704,314600.6557
476,496481.5166,314600.6557
476,496481.5166,314615.4927
477,496503.6463,314577.7716
477,496516.9744,314577.7716
477,496516.9744,314563.689
477,496503.6463,314563.689
477,496503.6463,314577.7716
478,496945.9381,314469.5552
478,497002.9055,314472.2356
478,497002.8644,314457.0374
478,496945.9381,314454.355
478,496945.9381,314469.5552
479,496943.5623,314507.3141
479,496981.8213,314507.3246
479,496981.7864,314510.6671
479,496999.4454,314510.6671
479,496999.4454,314493.2316
479,496943.5623,314490.7727
479,496943.5623,314507.3141
480,496941.3652,314543.3453
480,496977.1583,314543.3313
480,496977.1583,314548.3608
480,496985.2055,314548.3608
480,496985.1775,314546.6983
480,496997.0247,314546.6983
480,496997.0247,314530.3804
480,496941.3652,314526.3568
480,496941.3652,314543.3453
481,496926.612,314571.6221
481,496984.1996,314574.5141
481,496984.1996,314564.8323
481,496926.612,314562.9463
481,496926.612,314571.6221
482,496838.2975,314565.0341
482,496898.0226,314569.4348
482,496898.0226,314559.2502
482,496838.4233,314555.7295
482,496838.2975,314565.0341
483,496830.5018,314535.9888
483,496886.5805,314539.3837
483,496886.5805,314522.032
483,496830.5018,314519.3915
483,496830.5018,314535.9888
484,496833.6732,314499.4273
484,496889.3328,314501.4391
484,496889.3328,314486.0153
484,496833.6732,314484.1712
484,496833.6732,314499.4273
485,496835.5173,314461.3709
485,496848.091,314462.2091
485,496848.091,314467.5739
485,496852.7852,314467.5739
485,496852.7852,314462.7121
485,496874.0767,314464.3886
485,496873.909,314468.4122
485,496878.6032,314468.5798
485,496878.6032,314465.2268
485,496892.3505,314465.7298
485,496892.3505,314449.9707
485,496835.5173,314447.456
485,496835.5173,314461.3709
486,497191.8281,314589.1203
486,497238.3228,314586.2144
486,497238.3228,314575.4848
486,497204.1224,314575.4848
486,497204.1224,314563.4141
486,497191.8281,314563.4141
486,497191.8281,314589.1203
487,497276.0998,314629.1326
487,497291.9706,314629.1326
487,497291.9706,314598.7322
487,497276.0998,314598.7322
487,497276.0998,314629.1326
488,497227.5933,314677.8627
488,497234.4739,314677.8836
488,497234.4739,314665.3414
488,497236.077,314665.3414
488,497236.0875,314659.533
488,497244.3582,314659.533
488,497244.3582,314645.674
488,497196.7458,314648.8035
488,497196.7458,314662.886
488,497227.5933,314661.9919
488,497227.5933,314677.8627
489,497234.4739,314677.8836
489,497234.4739,314680.6184
489,497271.3463,314678.4494
489,497271.3463,314663.1724
489,497234.4739,314665.3414
489,497234.4739,314677.8836
490,497179.286,315738.134
490,497196.934,315739.369
490,497197.061,315737.626
490,497202.091,315737.943
490,497204.006,315710.461
490,497191.245,315709.572
490,497190.096,315726.071
490,497180.178,315725.38
490,497179.874,315729.75
490,497178.856,315729.679
490,497177.992,315730.329
490,497177.806,315732.893
490,497178.445,315733.685
490,497179.414,315733.758
490,497179.286,315738.134
491,497184.344,315693.8905
491,497187.632,315694.137
491,497187.548,315695.836
491,497204.651,315697.021
491,497204.747,315695.344
491,497208.0395,315695.527
491,497208.972,315681.5925
491,497205.732,315681.332
491,497205.849,315679.66
491,497188.736,315678.476
491,497188.628,315680.147
491,497185.3705,315679.956
491,497184.99,315684.984
491,497184.297,315684.96
491,497183.465,315685.662
491,497183.308,315687.949
491,497184.036,315688.78
491,497184.73,315688.874
491,497184.344,315693.8905
492,497184.3915,315653.4755
492,497187.59,315653.695
492,497187.494,315655.346
492,497204.6,315656.522
492,497204.712,315654.886
492,497208.04,315655.0655
492,497208.9725,315641.131
492,497205.716,315640.893
492,497205.832,315639.194
492,497188.727,315638.001
492,497188.592,315639.688
492,497185.4175,315639.4945
492,497184.998,315644.537
492,497184.299,315644.486
492,497183.417,315645.131
492,497183.256,315647.486
492,497183.963,315648.336
492,497184.662,315648.379
492,497184.3915,315653.4755
493,497184.2515,315612.968
493,497187.592,315613.196
493,497187.449,315614.905
493,497204.551,315616.108
493,497204.672,315614.388
493,497207.9,315614.6515
493,497208.8795,315600.717
493,497205.64,315600.454
493,497205.757,315598.744
493,497188.643,315597.536
493,497188.52,315599.172
493,497185.278,315598.987
493,497184.885,315603.973
493,497184.274,315603.945
493,497183.312,315604.728
493,497183.189,315607.029
493,497183.946,315607.843
493,497184.645,315607.893
493,497184.2515,315612.968
494,497217.3265,315615.2715
494,497220.533,315615.526
494,497220.435,315617.221
494,497237.537,315618.459
494,497237.609,315617.45
494,497240.873,315617.675
494,497241.9055,315602.925
494,497238.636,315602.699
494,497238.747,315601.102
494,497221.645,315599.865
494,497221.503,315601.492
494,497218.306,315601.2835
494,497217.883,315606.303
494,497217.265,315606.26
494,497216.324,315607.073
494,497216.18,315609.339
494,497216.977,315610.176
494,497217.675,315610.226
494,497217.3265,315615.2715
495,496862.824,315912.623
495,496875.702,315913.595
495,496875.895,315911.322
495,496917.981,315914.423
495,496921.37,315871.279
495,496913.324,315870.678
495,496913.271,315871.588
495,496886.608,315869.5445
495,496887.575,315856.926
495,496867.19,315855.36
495,496865.655,315875.751
495,496875.575,315876.48
495,496875.134,315882.3175
495,496868.161,315881.7375
495,496867.009,315896.328
495,496873.982,315896.908
495,496873.542,315902.798
495,496866.975,315902.283
495,496863.398,315905.368
495,496862.824,315912.623
496,496816.606,315726.883
496,496817.6385,315727.534
496,496818.654,315727.85
496,496823.62,315728.324
496,496825.2985,315728.1
496,496826.506,315727.53
496,496827.81,315726.4745
496,496828.549,315725.166
496,496828.8955,315723.87
496,496828.797,315722.007
496,496828.309,315720.728
496,496827.147,315719.284
496,496826.083,315718.624
496,496824.496,315718.316
496,496825.566,315705.142
496,496828.619,315705.234
496,496829.377,315706.061
496,496830.169,315705.358
496,496831.022,315705.413
496,496831.78,315706.24
496,496832.572,315705.537
496,496833.3825,315705.5915
496,496834.1405,315706.4185
496,496834.9325,315705.7155
496,496835.813,315705.7995
496,496836.571,315706.6265
496,496837.363,315705.9235
496,496838.194,315705.9995
496,496838.952,315706.8265
496,496839.744,315706.1235
496,496840.615,315706.1725
